"date_farmed","source","scraped_url","d","e","f","g","h","i","j","k","l","post_date","n","job_title","p","job_type","description","s","t","salary","v","w_requirements","x_benefits","y","z","aa_state_province","ab_country","ac_region","business_name","ae_description","af_website","ag","ah","ai_country","company_url"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4619788310?title=Head_Teacher_Teaching_and_Learning_-_Merriwa_Central_School","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Head Teacher Teaching and Learning - Merriwa Central School","","","","","","","","","","","","NEWCASTLE","Australia","Oceania","EDUCATION","","","","","","https://www.adzuna.com.au/company/affinity-education"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4612049588?title=Teaching_Principal_Level_TP1_-_Stratford_Public_School","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Teaching Principal Level TP1 - Stratford Public School","","","","","","","","","","","","REGIONAL NSW","Australia","Oceania","EDUCATION","","","","","","https://www.adzuna.com.au/company/affinity-education"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4735350677?title=Senior_Education_Officer_%28EOSD%29_-_Curriculum%2C_Teaching_and_Learning","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Senior Education Officer (EOSD) - Curriculum, Teaching and Learning","","","","","","","","","","","","BRISBANE","Australia","Oceania","QUEENSLAND GOVERNMENT","","","","","","https://www.adzuna.com.au/company/queensland-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4570569822?title=Expression_of_Interest_-_Sessional_Teaching_Academic%2C_School_of_Engineering","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Expression of Interest - Sessional Teaching Academic, School of Engineering","","","","","","","","","","","","SYDNEY, STATE OF NEW SOUTH WALES, 2000","Australia","Oceania","MACQUARIE UNIVERSITY","","","","","","https://www.adzuna.com.au/company/macquarie-university"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4740109848?title=Senior_Education_Officer_%28EOSD%29_-_Curriculum%2C_Teaching_and_Learning","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Senior Education Officer (EOSD) - Curriculum, Teaching and Learning","","","","","","","","","","","","BRISBANE, STATE OF QUEENSLAND, 4000","Australia","Oceania","QUEENSLAND GOVERNMENT","","","","","","https://www.adzuna.com.au/company/queensland-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4343055962?title=Expression_of_Interest_-_Sessional_Teaching_Academic%2C_School_of_Computing","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Expression of Interest - Sessional Teaching Academic, School of Computing","","","","","","","","","","","","SYDNEY, STATE OF NEW SOUTH WALES, 2000","Australia","Oceania","MACQUARIE UNIVERSITY","","","","","","https://www.adzuna.com.au/company/macquarie-university"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4741436388?title=Quality_Teaching_Coach_-_Huonville_Primary_School_-_976168","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Quality Teaching Coach - Huonville Primary School - 976168","","","","","","","","","","","","TASMANIA","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4754763321?title=Wood_Tech_Teachers_-_Teach_Your_Craft_In_Terrific_Facilities","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Wood Tech Teachers - Teach Your Craft In Terrific Facilities","","","","","","","","","","","","VICTORIA, KILMORE                                                    +1                                                                                                                                                                            location","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4655408037?title=Term_3_Primary_Teaching_Positions_%7C_Sydney_Independent_Schools","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Term 3 Primary Teaching Positions | Sydney Independent Schools","","","","","","","","","","","","SYDNEY, NEW SOUTH WALES, 2000","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4619788299?title=Head_Teacher_Teaching_%26_Learning_-_Homebush_Boys_High_School","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Head Teacher Teaching & Learning - Homebush Boys High School","","","","","","","","","","","","SYDNEY REGION","Australia","Oceania","EDUCATION","","","","","","https://www.adzuna.com.au/company/affinity-education"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4738072188?title=1_x_Monday-Thursday_Classroom_Teaching_Position_2024","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","1 x Monday-Thursday Classroom Teaching Position 2024","","","","","","","","","","","","RUTHERGLEN, VICTORIA, 3685","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4339663542?title=Expression_of_Interest_%E2%80%93_Sessional_Teaching_Academic%2C_School_of_Natural_Sciences","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Expression of Interest – Sessional Teaching Academic, School of Natural Sciences","","","","","","","","","","","","WALLUMATTAGAL CAMPUS, NORTH RYDE, NEW SOUTH WALES                                                    +1                                                                                                                                                                            location","Australia","Oceania","MACQUARIE UNIVERSITY","","","","","","https://www.adzuna.com.au/company/macquarie-university"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4746091370?title=Quality_Teaching_Coach_-_Mount_Nelson_Primary_School_-_977061","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Quality Teaching Coach - Mount Nelson Primary School - 977061","","","","","","","","","","","","TASMANIA","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4733600263?title=Quality_Teaching_Coach_%28Literacy%2FNumeracy%29_-_Kempton_Primary_-_975883","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Quality Teaching Coach (Literacy/Numeracy) - Kempton Primary - 975883","","","","","","","","","","","","TASMANIA","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4755869428?title=Senior_Teaching_Family_Model_Practitioner%2C_Youth_Residential_Care","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Senior Teaching Family Model Practitioner, Youth Residential Care","","","","","","","","","","","","SEAFORD,VICTORIA 3198","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4755877056?title=Senior_Teaching_Family_Model_Practitioner%2C_Youth_Residential_Care","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Senior Teaching Family Model Practitioner, Youth Residential Care","","","","","","","","","","","","NOBLE PARK,VICTORIA 3174","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4754346213?title=Secondary_TAS_Teacher_%28with_the_ability_to_teach_Industrial_Technology_%26_Computing_Technology%29","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Secondary TAS Teacher (with the ability to teach Industrial Technology & Computing Technology)","","","","","","","","","","","","BLACKTOWN","Australia","Oceania","CATHOLIC EDUCATION DIOCESE OF PARRAMATTA ","","","","","","https://www.adzuna.com.au/company/catholic-education-diocese-of-parramatta"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4339663723?title=Expression_of_Interest_%E2%80%93_Sessional_Teaching_Academic%2C_School_of_Mathematical_%26_Physical_Sciences","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Expression of Interest – Sessional Teaching Academic, School of Mathematical & Physical Sciences","","","","","","","","","","","","WALLUMATTAGAL CAMPUS, NORTH RYDE, NEW SOUTH WALES                                                    +1                                                                                                                                                                            location","Australia","Oceania","MACQUARIE UNIVERSITY","","","","","","https://www.adzuna.com.au/company/macquarie-university"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4744488053?title=Quality_Teaching_Coach_-_Literacy%2FNumeracy_-_Deloraine_High_School_-_974715","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Quality Teaching Coach - Literacy/Numeracy - Deloraine High School - 974715","","","","","","","","","","","","TASMANIA","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/land/ad/4742879372?se=HEUdAaY57xGS2GMvpnla_A&title=Staff_Specialist_-_Vascular_Surgery&v=9B33D22CE07FBEEC7B86D731352BA7B730224880","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Staff Specialist - Vascular Surgery","","","","","","","","","","","","HUNTER NEW ENGLAND","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4764664678?title=Senior_Policy_Officer","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Senior Policy Officer","","","","","","","","","","","","MELBOURNE                                                    +1                                                                                                                                                                            location","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4765170052?title=Head_of_Department_-_Teaching_and_Learning_%28Mathematics%29_-_Noosa_District_State_High_School","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Head of Department - Teaching and Learning (Mathematics) - Noosa District State High School","","","","","","","","","","","","SUNSHINE COAST","Australia","Oceania","QUEENSLAND GOVERNMENT","","","","","","https://www.adzuna.com.au/company/queensland-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4744488097?title=Quality_Teaching_Coach_%28Literacy%2FNumeracy%29_-_Clarendon_Vale_Primary_School_-_972628","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Quality Teaching Coach (Literacy/Numeracy) - Clarendon Vale Primary School - 972628","","","","","","","","","","","","TASMANIA","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/land/ad/4735458894?se=XETsAaY57xGZTH2yDGqbcg&title=Staff_Specialist_Clinical_%26_Pathology_Haematology&v=F69C7603852744BDB1EAB51D4CB0DA4DEAB236D7","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Staff Specialist Clinical & Pathology Haematology","","","","","","","","","","","","CAIRNS AND HINTERLAND","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4747190960?title=Mixed_Billing_%7C_MM1_Area_%7C_VR_GP_Needed_%7C_Golden_Beach%2C_QLD_%7C_Academic_Exemption_%28Teaching","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Mixed Billing | MM1 Area | VR GP Needed | Golden Beach, QLD | Academic Exemption (Teaching","","","","","","","","","","","","GOLDEN BEACH","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/land/ad/4735458878?se=XETsAaY57xGZTH2yDGqbcg&title=Staff_Specialist_Clinical_%26_Pathology_Haematology_-_Suitable_for_UK%2FIE_Doctors&v=3DC03DDFD90D1127435990D1F4F33AEC7F32B016","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Staff Specialist Clinical & Pathology Haematology - Suitable for UK/IE Doctors","","","","","","","","","","","","CAIRNS AND HINTERLAND","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/land/ad/4763423587?se=XETsAaY57xGZTH2yDGqbcg&title=GP%2FVMO_-_%C3%82_DPA_-_PEP_-_Newcastle_-_Private_billing_-_Accomodation_assistance&v=6B30DDCE68774D6C23FBE8EC3F6042B82A7E3515","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","GP/VMO - Â DPA - PEP - Newcastle - Private billing - Accomodation assistance","","","","","","","","","","","","NEWCASTLE, MAITLAND & HUNTER NEW SOUTH WALES","Australia","Oceania","HEALTHCARELINK","","","","","","https://www.adzuna.com.au/company/healthcarelink"
"04/07/2024","Adzuna","https://www.adzuna.com.au/land/ad/4762209430?se=XETsAaY57xGZTH2yDGqbcg&title=Permanent_Position_-_Nurse_Educator_-_Metro_Melbourne&v=70E50375057331461CF868D4A425A6A7DD94936D","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Permanent Position - Nurse Educator - Metro Melbourne","","","","","","","","","","","","VICTORIA STATEWIDE","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762484821?title=Learning_Specialist_-_Student_Engagement_and_Wellbeing","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Learning Specialist - Student Engagement and Wellbeing","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4752546697?title=Learning_Specialist_Range_3","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Learning Specialist Range 3","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762485405?title=Learning_Specialist_3","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Learning Specialist 3","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004                                                    +1                                                                                                                                                                            location","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762485321?title=Learning_Specialist_Range_3_-_Data_Coach","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Learning Specialist Range 3 - Data Coach","","","","","","","","","","","","CRANBOURNE, VICTORIA, 3977","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762485915?title=Literacy_Learning_Specialist","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Literacy Learning Specialist","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4752546565?title=LEARNING_SPECIALIST_3_-_LEADERSHIP_-_SECONDARY","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","LEARNING SPECIALIST 3 - LEADERSHIP - SECONDARY","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4752545328?title=Learning_Specialist_Range_3","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Learning Specialist Range 3","","","","","","","","","","","","MANSFIELD, VICTORIA, 3722","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762485596?title=Learning_Specialist_3","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Learning Specialist 3","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762484902?title=Learning_Specialist_Range_3_-_Instructional_Coach","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Learning Specialist Range 3 - Instructional Coach","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762485061?title=Graduate_Teacher_Program_-_Science_-_Clyde_North_Secondary_College_%28interim_name%29","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Graduate Teacher Program - Science - Clyde North Secondary College (interim name)","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762485196?title=Learning_Specialist_-_Instructional_Leader_-_Differentiation","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Learning Specialist - Instructional Leader - Differentiation","","","","","","","","","","","","CRANBOURNE, VICTORIA, 3977","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4752545451?title=Learning_Specialist_-_Primary_Numeracy","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Learning Specialist - Primary Numeracy","","","","","","","","","","","","BENALLA, VICTORIA, 3672","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4752546705?title=Graduate_Teacher_Program","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Graduate Teacher Program","","","","","","","","","","","","MORWELL, VICTORIA, 3840                                                    +1                                                                                                                                                                            location","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762901675?title=Graduate_Teacher_Program","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Graduate Teacher Program","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762484822?title=Graduate_Teacher_Program_-_Psychology_%2F_Science","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Graduate Teacher Program - Psychology / Science","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762485262?title=Graduate_Teacher_Program","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Graduate Teacher Program","","","","","","","","","","","","ARARAT, VICTORIA, 3377                                                    +1                                                                                                                                                                            location","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762484784?title=Graduate_Teacher_Program_-_EAL_English_Humanities_-_Clyde_North_Secondary_College_%28interim_name%29","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Graduate Teacher Program - EAL English Humanities - Clyde North Secondary College (interim name)","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762483920?title=Graduate_Teacher_Program","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Graduate Teacher Program","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004                                                    +1                                                                                                                                                                            location","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762485404?title=Graduate_Teacher_Program_-_New_position_starting_at_the_beginning_of_2025","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Graduate Teacher Program - New position starting at the beginning of 2025","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762485712?title=Graduate_Teacher_Program_-_Maths","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Graduate Teacher Program - Maths","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4752546165?title=Graduate_Teacher_Program","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Graduate Teacher Program","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762485144?title=Learning_Specialist_-_Literacy","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Learning Specialist - Literacy","","","","","","","","","","","","CRANBOURNE, VICTORIA, 3977","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762484976?title=Learning_Specialist_Range_3_-_Instructional_Coach","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Learning Specialist Range 3 - Instructional Coach","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762485353?title=Classroom_Teacher_-Health_and_PE_%28_Financial_Incentive_Included%29","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Classroom Teacher -Health and PE ( Financial Incentive Included)","","","","","","","","","","","","SHEPPARTON, VICTORIA, 3630","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4762484988?title=Learning_Specialist_-_Disability_Inclusion","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Learning Specialist - Disability Inclusion","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","https://www.adzuna.com.au/details/4752545889?title=Learning_Specialist_-_Differentiation","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","Learning Specialist - Differentiation","","","","","","","","","","","","MELBOURNE, VICTORIA, 3004","Australia","Oceania","VICTORIAN GOVERNMENT","","","","","","https://www.adzuna.com.au/company/victorian-government"
"04/07/2024","Adzuna","","New Lead","Opportunity","Juan","Juan","Lara","Scraping","EDU Business","EDU Jobs","","","","","","","","","","","","","","","","","Australia","Oceania","","","","","","",""
